,sha,source,title,doi,pmcid,pubmedId,license,abstractText,publishTime,authors,journal,idMsftPaper,hasFullText,fullTextFile,url,id,whoCovidence
1109,cf410c7fd76487d1244517521fbe521465e75310,PMC,EbolaHemorrhagicFeverasaPublicHealthEmergencyofInternationalConcern;aReviewArticle,,PMC4614609,26512362,cc-by-nc,"Ebola hemorrhagic fever (EHF) was first reported in 1976 with two concurrent outbreaks of acute viral hemorrhagic fever centered in Yambuku (near the Ebola river), Democratic Republic of Congo, and in Nzara, Sudan. The current outbreak of the Ebola virus was started by reporting the first case in March 2014 in the forest regions of southeastern Guinea. Due to infection rates raising over 13,000% within a 6-month period, Ebola is now considered as a global public health emergency and on August 8(th), 2014 the World Health Organization (WHO) declared the epidemic to be a Public Health Emergency of International Concern. With more than 5000 involved cases and nearly 3000 deaths, this event has turned into the largest and most dangerous Ebola virus outbreak in the world. Based on the above-mentioned, the present article aimed to review the virologic characteristics, transmission, clinical manifestation, diagnosis, treatment, and prevention of Ebola virus disease.",2015-01-01,"Safari,Saeed;Baratloo,Alireza;Rouhipour,Alaleh;Ghelichkhani,Parisa;Yousefifard,Mahmood",Emerg(Tehran),,True,noncomm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4614609/,1aluscl8,
1936,,PMC,,10.14336/ad.2014.0223,PMC4365956,25821640.0,unk,,2015-01-01,,Aging and Disease,,True,custom_license,http://www.aginganddisease.org/EN/article/downloadArticleFile.do?attachType=PDF&id=147469,27fmg4pb,
899,,Medline,"Sexmatters-apreliminaryanalysisofMiddleEastrespiratorysyndromeintheRepublicofKorea,2015.",10.5365/wpsar.2015.6.3.002,,26668769,cc-by,,2015-01-01,"Jansen,Andreas;Chiew,May;Konings,Frank;Lee,Chin-Kei;Ailan,Li",WesternPacificsurveillanceandresponsejournal:WPSAR,12156348,True,custom_license,https://doi.org/10.5365/wpsar.2015.6.3.002;https://www.ncbi.nlm.nih.gov/pubmed/26668769/,118thsl7,
956,299e2f764599cfd90dddc24ec52bcfd7d2393476,Elsevier;PMC,9Compositenonwovensinmedicalapplications,10.1533/9780857097750.211,PMC7152323,,els-covid,"Abstract: This chapter reviews the role of composite nonwovens in medical applications. It covers surgical gowns, clinical wearable products, wipes, wound dressings, pads, swabs, scaffolds for tissue engineering, hernia meshes, filtration materials, and incontinence products. Commercially available, innovatively designed composite nonwovens for various medical applications are improving the quality of life of many people. Specific research needs have been highlighted to further improve the effectiveness of these products. The chapter ends with some perspectives for the use of composite nonwovens in medical applications in the future.",2014-12-31,"Ghosh,S.",CompositeNon-WovenMaterials,134276443,True,custom_license,https://api.elsevier.com/content/article/pii/B9780857097705500091;https://www.sciencedirect.com/science/article/pii/B9780857097705500091,13osjg2s,
211,75c449ce799f8e2c627894620b85c4c349463036,Elsevier;Medline;PMC,MiddleEastrespiratorysyndromecoronavirus:Implicationsforhealthcarefacilities,10.1016/j.ajic.2014.06.019,PMC7132773,25465253,els-covid,"Background Middle East respiratory syndrome coronavirus (MERS-CoV) is a novel coronavirus that causes a severe respiratory disease with high case fatality rate. Starting in March 2014, a dramatic increase of cases has occurred in the Arabian Peninsula, many of which were acquired in health care settings. As of May 9, 2014, 536 laboratory-confirmed cases and 145 deaths have been reported globally. Methods Review of publicly available data about MERS-CoV health care–associated transmission. Results We identified 11 events of possible or confirmed health care–associated transmission with high morbidity and mortality, mainly among patients with comorbidities. Health care workers are also frequently affected; however, they tend to have milder symptoms and better prognosis. Gaps in infection control were noted in all events. Currently, health care–associated outbreaks are playing a pivotal role in the evolution of the MERS-CoV epidemic in countries in the Arabian Peninsula. Conclusion There is a need to increase infection control capacity in affected areas and areas at increased risk of being affected to prevent transmission in health care settings. Vaccines and antiviral agents are urgently needed. Overall, our knowledge about the epidemiologic characteristics of MERS-CoV that impact health care transmission is very limited. As the MERS-CoV epidemic continues to evolve, issues concerning best infection control measures will arise, and studies to better define their effectiveness in real life are needed.",2014-12-31,"Maltezou,HelenaC.;Tsiodras,Sotirios",AmericanJournalofInfectionControl,24952155,True,custom_license,https://doi.org/10.1016/j.ajic.2014.06.019;https://www.ncbi.nlm.nih.gov/pubmed/25465253/;https://api.elsevier.com/content/article/pii/S0196655314009316;https://www.sciencedirect.com/science/article/pii/S0196655314009316,08a1oin2,
796,d5e28bda3bfcb2f51d7975658058cd61d4f9dda1;ac7c1ff25d7ab2c4cdf01e2bd390a1b897f0cb22,Elsevier;PMC,Oralpresentations,10.1111/j.1469-0691.2010.03238.x,PMC7130035,20412063,no-cc,,2014-12-24,,ClinMicrobiolInfect,214755341,True,custom_license,https://www.sciencedirect.com/science/article/pii/S1198743X14644281;https://api.elsevier.com/content/article/pii/S1198743X14644281,0xb64n8p,
818,49471df378964515ebc4e4f35f1248d84ac7d626,Medline;PMC,Cytokinesystemsapproachdemonstratesdifferencesininnateandpro-inflammatoryhostresponsesbetweengeneticallydistinctMERS-CoVisolates,10.1186/1471-2164-15-1161,PMC4522970,25534508,cc-by,"BACKGROUND: The recent emergence of a novel coronavirus in the Middle East (designated MERS-CoV) is a reminder of the zoonotic and pathogenic potential of emerging coronaviruses in humans. Clinical features of Middle East respiratory syndrome (MERS) include atypical pneumonia and progressive respiratory failure that is highly reminiscent of severe acute respiratory syndrome (SARS) caused by SARS-CoV. The host response is a key component of highly pathogenic respiratory virus infection. Here, we computationally analyzed gene expression changes in a human airway epithelial cell line infected with two genetically distinct MERS-CoV strains obtained from human patients, MERS-CoV SA 1 and MERS-CoV Eng 1. RESULTS: Using topological techniques, including persistence homology and filtered clustering, we performed a comparative transcriptional analysis of human Calu-3 cell host responses to the different MERS-CoV strains, with MERS-CoV Eng 1 inducing early kinetic changes, between 3 and 12 hours post infection, compared to MERS-CoV SA 1. Robust transcriptional changes distinguished the two MERS-CoV strains predominantly at the late time points. Combining statistical analysis of infection and cytokine-stimulated Calu-3 transcriptomics, we identified differential innate responses, including up-regulation of extracellular remodeling genes following MERS-CoV Eng 1 infection and differential pro-inflammatory responses. CONCLUSIONS: Through our genomics-based approach, we found topological differences in the kinetics and magnitude of the host response to MERS-CoV SA 1 and MERS-CoV Eng 1, with differential expression of innate immune and pro-inflammatory responsive genes as a result of IFN, TNF and IL-1α signaling. Predicted activation for STAT3 mediating gene expression relevant for epithelial cell-to-cell adherens and junction signaling in MERS-CoV Eng 1 infection suggest that these transcriptional differences may be the result of amino acid differences in viral proteins known to modulate innate immunity during MERS-CoV infection. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/1471-2164-15-1161) contains supplementary material, which is available to authorized users.",2014-12-22,"Selinger,Christian;Tisoncik-Go,Jennifer;Menachery,VineetD;Agnihothram,Sudhakar;Law,GLynn;Chang,Jean;Kelly,SaraM;Sova,Pavel;Baric,RalphS;Katze,MichaelG",BMCGenomics,15504893,True,comm_use_subset,https://doi.org/10.1186/1471-2164-15-1161;https://www.ncbi.nlm.nih.gov/pubmed/25534508/,0y3m47lh,
1469,0240d3f4895ff1e6a36066b8a2ba0638c2f483d2,Elsevier;Medline;PMC,AcuteeffectsofviralrespiratorytractinfectionsonsputumbacterialdensityduringCFpulmonaryexacerbations,10.1016/j.jcf.2014.11.009,PMC7105172,25544473,no-cc,"BACKGROUND: Airway proliferation of Pseudomonas aeruginosa bacteria is thought to trigger CF exacerbations and may be affected by the presence of viral infections. METHODS: A 2-year prospective study was conducted on 35 adults with CF. P. aeruginosa sputum density was analyzed during stable, exacerbation and post exacerbation assessments. Upon exacerbation, samples were sent for PCR detection of respiratory viruses and the sputum density of P. aeruginosa in patients with a viral infection versus those without was compared. RESULTS: Twenty-two patients experienced 30 exacerbations during the study period; 50% were associated with a viral infection. There was no change in sputum density of P. aeruginosa from the stable to exacerbation state when measured by quantitative culture or by PCR. Virus-associated exacerbations did not result in significant increases in P. aeruginosa sputum density compared to non-viral exacerbations. CONCLUSION: Sputum density of P. aeruginosa was not increased at the time of CF exacerbation and was not influenced by the presence of viral infection.",2014-12-18,"Chin,Melanie;DeZoysa,Maya;Slinger,Robert;Gaudet,Ena;Vandemheen,KatherineL.;Chan,Francis;Hyde,Lucie;Mah,Thien-Fah;Ferris,Wendy;Mallick,Ranjeeta;Aaron,ShawnD.",JCystFibros,22302769,True,custom_license,https://doi.org/10.1016/j.jcf.2014.11.009;https://api.elsevier.com/content/article/pii/S1569199314002707;https://www.sciencedirect.com/science/article/pii/S1569199314002707;https://www.ncbi.nlm.nih.gov/pubmed/25544473/,1ossrnum,
794,2419ba014f673040b6a3879c3473e9267eec28c9;5742df8a93a22d0cc26f5aa1173fcef25c622281,Elsevier;Medline;PMC,Emergingrespiratoryviruses:isit‘muchadoaboutnothing’?(Shakespeare),10.1111/1469-0691.12488,PMC7128076,24304121,no-cc,,2014-12-13,"McConnell,J.;Raoult,D.",ClinMicrobiolInfect,46630663,True,custom_license,https://www.sciencedirect.com/science/article/pii/S1198743X14608521;https://www.ncbi.nlm.nih.gov/pubmed/24304121/;https://doi.org/10.1111/1469-0691.12488;https://api.elsevier.com/content/article/pii/S1198743X14608521,0x9mjwpc,
100,463304041474902b869c42ea75d367c6e57b5cd6,Elsevier;Medline;PMC,Changeinbacterialaetiologyofperitonealdialysis-relatedperitonitisover10years:experiencefromacentreinsouth-eastAsia,10.1111/j.1469-0691.2005.01222.x,PMC7128646,16153259,no-cc,"This study reviewed 1787 episodes of peritoneal dialysis (PD)-related peritonitis in 544 patients between 1994 and 2003. The overall rate of peritonitis was 0.68 episodes/year of PD, but decreased from 1.10 to 0.46 episodes/year between 1994 and 2003. The incidence of peritonitis caused by coagulase-negative staphylococci declined between 1994 and 1998 from 0.21 to 0.06 episodes/year of PD, coinciding with a reduction in the use of spike PD sets. There was a 60.1% response rate to antibiotics throughout the period, but the percentage of cases that required modification of the initial empirical antibiotic regimen rose from 13.6% to 58.7%, indicating that treatment should be individualised.",2014-12-12,"Szeto,C.-C.;Leung,C.-B.;Chow,K.-M.;Kwan,B.C.-H.;Law,M.-C.;Wang,A.Y.-M.;Lui,S.-F.;Li,P.K.-T.",ClinMicrobiolInfect,20992125,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/16153259/;https://www.sciencedirect.com/science/article/pii/S1198743X14622977;https://api.elsevier.com/content/article/pii/S1198743X14622977,03lgik24,
1997,246e9ace69ecacb7da90107422284c3040e85bf2,Medline;PMC,FuturetherapiesforARDS,10.1007/s00134-014-3578-z,PMC7079876,25472571,no-cc,,2014-12-04,"Curley,GerardF.;Laffey,JohnG.",IntensiveCareMed,6991332,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/25472571/;https://doi.org/10.1007/s00134-014-3578-z,29opvzrj,
588,be314554a535360c674f8666efdefd43e38e5ccc,Medline;PMC,MoleculardetectionandgenotypiccharacterizationofToxoplasmagondiiinfectioninbatsinfourprovincesofChina,10.1186/s13071-014-0558-7,PMC4258805,25465220,cc-by,"BACKGROUND: Toxoplasma gondii is an intracellular protozoan parasite that infects a wide variety of warm-blooded hosts, including humans. Limited information about T. gondii infection in bats is available in China. The objective of the present study was to determine prevalence and genetic characterization of T. gondii infection in bats in Jilin, Liaoning, Jiangxi and Guangdong provinces, China. METHODS: During May 2005 to August 2013, bats were sampled from Jilin, Liaoning, Jiangxi, and Guangdong provinces, China, and liver tissues were collected for the detection of T. gondii by a nested PCR targeting the B1 gene. The positive samples were genotyped at 11 genetic markers (SAG1, 5′-and 3′-SAG2, alternative SAG2, SAG3, BTUB, GRA6, L358, PK1, c22-8, c29-2, and Apico) using multilocus polymerase chain reaction-restriction fragment length polymorphism (PCR-RFLP). RESULTS: A total of 626 bats representing 10 species were examined for T. gondii infection, 38 (6.1%) were tested positive with by PCR, 8 positive DNA samples were completely genotyped, of which 3 samples (2 from Cynopterus sphinx, and 1 from Murina leucogaster) represented ToxoDB#10, and 5 samples (2 from Murina leucogaster, 2 from Myotis chinensis, and 1 from Rhinolophus ferrumequinum) belonged to ToxoDB#9 (http://toxodb.org/toxo/). CONCLUSIONS: The present study revealed an overall T. gondii prevalence of 6.1% in bats from Jilin, Liaoning, Jiangxi and Guangdong provinces in China, and reported two T. gondii genotypes (ToxoDB#9 and #10) having a wide geographical distribution in China. These results provide new genetic information about T. gondii infection in bats, and have implications for better understanding of the genetic diversity of T. gondii in China and elsewhere.",2014-12-03,"Qin,Si-Yuan;Cong,Wei;Liu,Ye;Li,Nan;Wang,Ze-Dong;Zhang,Fu-Kai;Huang,Si-Yang;Zhu,Xing-Quan;Liu,Quan",ParasitVectors,14640091,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pubmed/25465220/;https://doi.org/10.1186/s13071-014-0558-7,0nwbhi7c,
1252,bbe74d62d65366418b61cb33a4ffe5ffcd3a8fce,Medline;PMC,"Characterizationofanovelorthoreovirusisolatedfromfruitbat,China",10.1186/s12866-014-0293-4,PMC4264558,25433675,cc-by,"BACKGROUND: In recent years novel human respiratory disease agents have been described for Southeast Asia and Australia. The causative pathogens were classified as pteropine orthoreoviruses with a strong phylogenetic relationship to orthoreoviruses of bat origin. RESULTS: In this report, we isolated a novel Melaka-like reovirus (named “Cangyuan virus”) from intestinal content samples of one fruit bat residing in China’s Yunnan province. Phylogenetic analysis of the whole Cangyuan virus genome sequences of segments L, M and S demonstrated the genetic diversity of the Cangyuan virus. In contrast to the L and M segments, the phylogenetic trees for the S segments of Cangyuan virus demonstrated a greater degree of heterogeneity. CONCLUSIONS: Phylogenetic analysis indicated that the Cangyuan virus was a novel orthoreovirus and substantially different from currently known members of Pteropine orthoreovirus (PRV) species group. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s12866-014-0293-4) contains supplementary material, which is available to authorized users.",2014-11-30,"Hu,Tingsong;Qiu,Wei;He,Biao;Zhang,Yan;Yu,Jing;Liang,Xiu;Zhang,Wendong;Chen,Gang;Zhang,Yingguo;Wang,Yiyin;Zheng,Ying;Feng,Ziliang;Hu,Yonghe;Zhou,Weiguo;Tu,Changchun;Fan,Quanshui;Zhang,Fuqiang",BMCMicrobiol,7643030,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pubmed/25433675/;https://doi.org/10.1186/s12866-014-0293-4,1fw9ng2p,
1883,94477fab8df0d830a2a4dbada5eb3d62217687fd,Elsevier;PMC,EmergingandReemergingVirusDiseasesofVertebrates,10.1016/b978-0-12-801238-3.02564-2,PMC7157463,,no-cc,"In the last two decades, a large number of new viruses have been discovered, many of which are pathogenic in humans or other vertebrates. Among the more important causes of virus emergence have been changes in human behavior, population, and increases in travel to distant countries. In addition, the application of new molecular technologies has led to the recognition of many viruses that hitherto went undetected. Many of the new, emerging viruses have an RNA genome, and many are zoonoses. The spread of human immunodeficiency virus, causing acquired immune deficiency syndrome, and the use of immunosuppressive drugs following transplant surgery, have increased the numbers of people in the population that are highly susceptible to emerging virus infections. The threat of a new pandemic of influenza virus in the human population stresses the need for development of better methods for detection, surveillance, and control of emerging virus diseases.",2014-11-28,"Mahy,B.W.J",ReferenceModuleinBiomedicalSciences,214756936,True,custom_license,https://www.sciencedirect.com/science/article/pii/B9780128012383025642;https://api.elsevier.com/content/article/pii/B9780128012383025642,25rblhwb,
781,baecbdea355092b3c4c4962648809a7118c9fc28,Elsevier;Medline;PMC,Evolutionaryaspectsoflipoxygenasesandgeneticdiversityofhumanleukotrienesignaling,10.1016/j.plipres.2014.11.001,PMC7112624,25435097,no-cc,"Leukotrienes are pro-inflammatory lipid mediators, which are biosynthesized via the lipoxygenase pathway of the arachidonic acid cascade. Lipoxygenases form a family of lipid peroxidizing enzymes and human lipoxygenase isoforms have been implicated in the pathogenesis of inflammatory, hyperproliferative (cancer) and neurodegenerative diseases. Lipoxygenases are not restricted to humans but also occur in a large number of pro- and eucaryotic organisms. Lipoxygenase-like sequences have been identified in the three domains of life (bacteria, archaea, eucarya) but because of lacking functional data the occurrence of catalytically active lipoxygenases in archaea still remains an open question. Although the physiological and/or pathophysiological functions of various lipoxygenase isoforms have been studied throughout the last three decades there is no unifying concept for the biological importance of these enzymes. In this review we are summarizing the current knowledge on the distribution of lipoxygenases in living single and multicellular organisms with particular emphasis to higher vertebrates and will also focus on the genetic diversity of enzymes and receptors involved in human leukotriene signaling.",2014-11-27,"Horn,Thomas;Adel,Susan;Schumann,Ralf;Sur,Saubashya;Kakularam,KumarReddy;Polamarasetty,Aparoy;Redanna,Pallu;Kuhn,Hartmut;Heydeck,Dagmar",ProgLipidRes,1990712,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0163782714000605;https://api.elsevier.com/content/article/pii/S0163782714000605;https://www.ncbi.nlm.nih.gov/pubmed/25435097/;https://doi.org/10.1016/j.plipres.2014.11.001,0wskg7v1,
1698,df46bf0f02a7a1acdb3792013774d7efe6eef372,Elsevier;Medline;PMC,"Temporaldynamics,diversity,andinterplayinthreecomponentsofthevirodiversityofaMallardpopulation:InfluenzaAvirus,avianparamyxovirusandaviancoronavirus",10.1016/j.meegid.2014.11.014,PMC7106038,25461850,no-cc,"Multiple infections, or simultaneous infection of a host with multiple parasites, are the rule rather than the exception. Interactions between co-occurring pathogens in a population may be mutualistic, competitive or facilitative. For some pathogen combinations, these interrelated effects will have epidemiological consequences; however this is as yet poorly incorporated into practical disease ecology. For example, screening of Mallards for influenza A viruses (IAV) have repeatedly revealed high prevalence and large subtype diversity in the Northern Hemisphere. Other studies have identified avian paramyxovirus type 1 (APMV-1) and coronaviruses (CoVs) in Mallards, but without making inferences on the larger viral assemblage. In this study we followed 144 wild Mallards across an autumn season in a natural stopover site and constructed infection histories of IAV, APMV-1 and CoV. There was a high prevalence of IAV, comprising of 27 subtype combinations, while APMV-1 had a comparatively low prevalence (with a peak of 2%) and limited strain variation, similar to previous findings. Avian CoVs were common, with prevalence up to 12%, and sequence analysis identified different putative genetic lineages. An investigation of the dynamics of co-infections revealed a synergistic effect between CoV and IAV, whereby CoV prevalence was higher given that the birds were co-infected with IAV. There were no interactive effects between IAV and APMV-1. Disease dynamics are the result of an interplay between parasites, host immune responses, and resources; and is imperative that we begin to include all factors to better understand infectious disease risk.",2014-11-21,"Wille,Michelle;Avril,Alexis;Tolf,Conny;Schager,Anna;Larsson,Sara;Borg,Olivia;Olsen,Björn;Waldenström,Jonas",InfectGenetEvol,206884572,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/25461850/;https://api.elsevier.com/content/article/pii/S1567134814004171;https://doi.org/10.1016/j.meegid.2014.11.014;https://www.sciencedirect.com/science/article/pii/S1567134814004171,1xnsr8xg,
852,63771fc756683bf14c7f7e169990c7268b35d8ed,PMC,ThediscriminativecapacityofsolubleToll-likereceptor(sTLR)2andsTLR4ininflammatorydiseases,10.1186/s12865-014-0055-y,PMC4240815,25406630,cc-by,"BACKGROUND: The extracellular domains of cytokine receptors are released during inflammation, but little is known about the shedding of Toll-like receptors (TLR) and whether they can be used as diagnostic biomarkers. METHODS: The release of sTLR2 and sTLR4 was studied in in-vitro stimulations, as well as in-vivo during experimental human endotoxemia (n = 11, 2 ng/kg LPS), and in plasma of 394 patients with infections (infectious mononucleosis, measles, respiratory tract infections, bacterial sepsis and candidemia) or non-infectious inflammation (Crohn’s disease, gout, rheumatoid arthritis, autoinflammatory syndromes and pancreatitis). Using C-statistics, the value of sTLR2 and sTLR4 levels for discrimination between infections and non-infectious inflammatory diseases, as well as between viral and bacterial infections was analyzed. RESULTS: In-vitro, peripheral blood mononuclear cells released sTLR2 and sTLR4 by exposure to microbial ligands. During experimental human endotoxemia, plasma concentrations peaked after 2 hours (sTLR4) and 4 hours (sTLR2). sTLR4 did not correlate with cytokines, but sTLR2 correlated positively with TNFα (r(s) = 0.80, P < 0.05), IL-6 (r(s) = 0.65, P < 0.05), and IL-1Ra (r(s) = 0.57, P = 0.06), and negatively with IL-10 (r(s) = -0.58, P = 0.06), respectively. sTLR4 had a similar area under the ROC curve [AUC] for differentiating infectious and non-infectious inflammation compared to CRP: 0.72 (95% CI 0.66-0.79) versus 0.74 (95% CI 0.69-0.80) [P = 0.80], while sTLR2 had a lower AUC: 0.60 (95% CI 0.54-0.66) [P = 0.0004]. CRP differentiated bacterial infections better from viral infections than sTLR2 and sTLR4: AUC 0.94 (95% CI 0.90-0.96) versus 0.58 (95% CI 0.51-0.64) and 0.75 (95% CI 0.70-0.80), respectively [P < 0.0001 for both]. CONCLUSIONS: sTLRs are released into the circulation, and suggest the possibility to use sTLRs as diagnostic tool in inflammatory conditions.",2014-11-19,"tenOever,Jaap;Kox,Matthijs;vandeVeerdonk,FrankL;Mothapo,KhutsoM;Slavcovici,Adriana;Jansen,TimL;Tweehuysen,Lieke;Giamarellos-Bourboulis,EvangelosJ;Schneeberger,PeterM;Wever,PeterC;Stoffels,Monique;Simon,Anna;vanderMeer,JosWM;Johnson,MelissaD;Kullberg,Bart-Jan;Pickkers,Peter;Pachot,Alexandre;Joosten,LeoAB;Netea,MihaiG",BMCImmunol,,True,comm_use_subset,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4240815/,0zkeoa1z,
1773,06e2a26a1925334deaf6621d3b2763924de55b14,Medline;PMC,Epidemiologicdataandpathogengenomesequences:apowerfulsynergyforpublichealth,10.1186/s13059-014-0538-4,PMC4282151,25418119,cc-by,"Epidemiologists aim to inform the design of public health interventions with evidence on the evolution, emergence and spread of infectious diseases. Sequencing of pathogen genomes, together with date, location, clinical manifestation and other relevant data about sample origins, can contribute to describing nearly every aspect of transmission dynamics, including local transmission and global spread. The analyses of these data have implications for all levels of clinical and public health practice, from institutional infection control to policies for surveillance, prevention and treatment. This review highlights the range of epidemiological questions that can be addressed from the combination of genome sequence and traditional ‘line lists’ (tables of epidemiological data where each line includes demographic and clinical features of infected individuals). We identify opportunities for these data to inform interventions that reduce disease incidence and prevalence. By considering current limitations of, and challenges to, interpreting these data, we aim to outline a research agenda to accelerate the genomics-driven transformation in public health microbiology.",2014-11-18,"Grad,YonatanH;Lipsitch,Marc",GenomeBiol,14030286,True,comm_use_subset,https://doi.org/10.1186/s13059-014-0538-4;https://www.ncbi.nlm.nih.gov/pubmed/25418119/,20zr7mtt,
1064,d83c529b63855bf62a7a302bfb11d5eb950aa6bc,Medline;PMC,CrystallizationandpreliminarycrystallographicstudyofFelineinfectiousperitonitisvirusmainproteaseincomplexwithaninhibitor,10.1107/s2053230x14022390,PMC4259223,25484209,green-oa,"Feline infectious peritonitis virus (FIPV) causes a lethal systemic granulomatous disease in wild and domestic cats around the world. Currently, no effective vaccines or drugs have been developed against it. As a member of the genus Alphacoronavirus, FIPV encodes two polyprotein precursors required for genome replication and transcription. Each polyprotein undergoes extensive proteolytic processing, resulting in functional subunits. This process is mainly mediated by its genome-encoded main protease, which is an attractive target for antiviral drug design. In this study, the main protease of FIPV in complex with a Michael acceptor-type inhibitor was crystallized. The complex crystals diffracted to 2.5 Å resolution and belonged to space group I422, with unit-cell parameters a = 112.3, b = 112.3, c = 102.1 Å. There is one molecule per asymmetric unit.",2014-11-14,"Wang,Jinshan;Wang,Fenghua;Tan,Yusheng;Chen,Xia;Zhao,Qi;Fu,Sheng;Li,Shuang;Chen,Cheng;Yang,Haitao",ActaCrystallographicaSectionFStructuralBiologyCommunications,34489218,True,custom_license,http://europepmc.org/articles/pmc4259223?pdf=render;https://doi.org/10.1107/s2053230x14022390;https://www.ncbi.nlm.nih.gov/pubmed/25484209/,18zmvlmk,
1375,92b444a77fbb4359ce225fc6e57098bd980d4584,Elsevier;Medline;PMC,AnexpandedOneHealthmodel:IntegratingsocialscienceandOneHealthtoinformstudyofthehuman-animalinterface,10.1016/j.socscimed.2014.10.059,PMC7115783,25464873,no-cc,"Zoonotic disease emergence is not a purely biological process mediated only by ecologic factors; opportunities for transmission of zoonoses from animals to humans also depend on how people interact with animals. While exposure is conditioned by the type of animal and the location in which interactions occur, these in turn are influenced by human activity. The activities people engage in are determined by social as well as contextual factors including gender, age, socio-economic status, occupation, social norms, settlement patterns and livelihood systems, family and community dynamics, as well as national and global influences. This paper proposes an expanded “One Health” conceptual model for human-animal exposure that accounts for social as well as epidemiologic factors. The expanded model informed a new study approach to document the extent of human exposure to animals and explore the interplay of social and environmental factors that influence risk of transmission at the individual and community level. The approach includes a formative phase using qualitative and participatory methods, and a representative, random sample survey to quantify exposure to animals in a variety of settings. The paper discusses the different factors that were considered in developing the approach, including the range of animals asked about and the parameters of exposure that are included, as well as factors to be considered in local adaptation of the generic instruments. Illustrative results from research using this approach in Lao PDR are presented to demonstrate the effect of social factors on how people interact with animals. We believe that the expanded model can be similarly operationalized to explore the interactions of other social and policy-level determinants that may influence transmission of zoonoses.",2014-11-01,"Woldehanna,Sara;Zimicki,Susan",SocSciMed,36892738,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0277953614007199;https://doi.org/10.1016/j.socscimed.2014.10.059;https://api.elsevier.com/content/article/pii/S0277953614007199;https://www.ncbi.nlm.nih.gov/pubmed/25464873/,1ldynibm,
1532,,PMC,TropicalSprue:Enteropathy,10.1016/b978-1-4557-4801-3.00104-1,PMC7151975,,no-cc,,2014-10-31,"Wanke,ChristineA.","Mandell,Douglas,andBennett'sPrinciplesandPracticeofInfectiousDiseases",,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151975/,1rhh3hd1,
144,07d06af3da392c94568d9426bb3af3a7fc0d81b2;4da8a87e614373d56070ed272487451266dce919,BioRxiv;MedRxiv,Bayesianmixtureanalysisformetagenomiccommunityprofiling,10.1101/007476,,,biorxiv,"Deep sequencing of clinical samples is now an established tool for the detection of infectious pathogens, with direct medical applications. The large amount of data generated provides an opportunity to detect species even at very low levels, provided that computational tools can effectively interpret potentially complex metagenomic mixtures. Data interpretation is complicated by the fact that short sequencing reads can match multiple organisms and by the lack of completeness of existing databases, in particular for viral pathogens. This interpretation problem can be formulated statistically as a mixture model, where the species of origin of each read is missing, but the complete knowledge of all species present in the mixture helps with the individual reads assignment. Several analytical tools have been proposed to approximately solve this computational problem. Here, we show that the use of parallel Monte Carlo Markov chains (MCMC) for the exploration of the species space enables the identification of the set of species most likely to contribute to the mixture. The added accuracy comes at a cost of increased computation time. Our approach is useful for solving complex mixtures involving several related species. We designed our method specifically for the analysis of deep transcriptome sequencing datasets and with a particular focus on viral pathogen detection, but the principles are applicable more generally to all types of metagenomics mixtures. The work is implemented as a user friendly R package, available from CRAN: http://cran.r-project.org/web/packages/metaMix.",2014-10-27,"Morfopoulou,Sofia;Plagnol,Vincent",bioRxiv,196651768,True,biorxiv_medrxiv,https://doi.org/10.1101/007476,058r9486,
